"location","time","IS","temp","consumer","resource","con_mass","con_abun","res_mass","res_abun","source","con_taxonomy"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Fragilaria",0.092152392,4,8.184e-07,30975906.409825,"regional","group"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Gomphonema",0.092152392,4,9.58333333333333e-08,772882.777366667,"regional","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Green algae",0.092152392,4,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Melosira",0.092152392,4,6.88e-07,89760.32185,"regional","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Meridion",0.092152392,4,5.06e-07,109906330.9,"stream","group"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Micropsectra atrofasciata",0.092152392,4,0.083722887,496,"literature","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Navicula",0.092152392,4,1.48625e-07,9979171.821825,"regional","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Nitzschia",0.092152392,4,8.485e-08,11443016.948325,"regional","group"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Oligochaeta indet.",0.092152392,4,0.066199915,1520,"literature","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Opephora",0.092152392,4,5.77e-08,890468.1653,"literature","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Paracricotopus sp.",0.092152392,4,0.215372083,8,"regional","group"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Pinnularia",0.092152392,4,1.09e-07,1870696.652,"regional","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Rheocricotopus effesus",0.092152392,4,0.043401935,8,"literature","species"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Terrestrial",0.092152392,4,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Limoniinae indet.","Thienemanniella sp.",0.092152392,4,0.008746389,372,"regional","group"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Achnanthes",0.083722887,496,1.48e-07,290864211.94355,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Amphora",0.083722887,496,5.61e-08,935348.3262,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Cocconeis",0.083722887,496,5.41333333333333e-07,4954337.66166667,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","CPOM",0.083722887,496,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Cymbella",0.083722887,496,3.02e-07,980228.4871,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Diatoma",0.083722887,496,1.19e-06,27617933.3,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Filamentous algae",0.083722887,496,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","FPOM",0.083722887,496,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Fragilaria",0.083722887,496,8.184e-07,30975906.409825,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Gomphonema",0.083722887,496,9.58333333333333e-08,772882.777366667,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Melosira",0.083722887,496,6.88e-07,89760.32185,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Meridion",0.083722887,496,5.06e-07,109906330.9,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Navicula",0.083722887,496,1.48625e-07,9979171.821825,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Nitzschia",0.083722887,496,8.485e-08,11443016.948325,"regional","species"
"Hengill","August 2008",10,5.1,"Micropsectra atrofasciata","Pinnularia",0.083722887,496,1.09e-07,1870696.652,"regional","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Achnanthes",0.066199915,1520,1.48e-07,290864211.94355,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Amphora",0.066199915,1520,5.61e-08,935348.3262,"literature","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Cocconeis",0.066199915,1520,5.41333333333333e-07,4954337.66166667,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","CPOM",0.066199915,1520,NA,NA,"literature","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Cymbella",0.066199915,1520,3.02e-07,980228.4871,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Diatoma",0.066199915,1520,1.19e-06,27617933.3,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Filamentous algae",0.066199915,1520,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","FPOM",0.066199915,1520,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Fragilaria",0.066199915,1520,8.184e-07,30975906.409825,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Gomphonema",0.066199915,1520,9.58333333333333e-08,772882.777366667,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Melosira",0.066199915,1520,6.88e-07,89760.32185,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Meridion",0.066199915,1520,5.06e-07,109906330.9,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Navicula",0.066199915,1520,1.48625e-07,9979171.821825,"stream","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Nitzschia",0.066199915,1520,8.485e-08,11443016.948325,"regional","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Opephora",0.066199915,1520,5.77e-08,890468.1653,"literature","species"
"Hengill","August 2008",10,5.1,"Oligochaeta indet.","Pinnularia",0.066199915,1520,1.09e-07,1870696.652,"regional","species"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Achnanthes",0.215372083,8,1.48e-07,290864211.94355,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Amphora",0.215372083,8,5.61e-08,935348.3262,"regional","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Cocconeis",0.215372083,8,5.41333333333333e-07,4954337.66166667,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","CPOM",0.215372083,8,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Cymbella",0.215372083,8,3.02e-07,980228.4871,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Diatoma",0.215372083,8,1.19e-06,27617933.3,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Filamentous algae",0.215372083,8,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","FPOM",0.215372083,8,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Fragilaria",0.215372083,8,8.184e-07,30975906.409825,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Gomphonema",0.215372083,8,9.58333333333333e-08,772882.777366667,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Melosira",0.215372083,8,6.88e-07,89760.32185,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Meridion",0.215372083,8,5.06e-07,109906330.9,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Navicula",0.215372083,8,1.48625e-07,9979171.821825,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Nitzschia",0.215372083,8,8.485e-08,11443016.948325,"stream","group"
"Hengill","August 2008",10,5.1,"Paracricotopus sp.","Pinnularia",0.215372083,8,1.09e-07,1870696.652,"regional","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Achnanthes",0.043401935,8,1.48e-07,290864211.94355,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Amphora",0.043401935,8,5.61e-08,935348.3262,"regional","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Cocconeis",0.043401935,8,5.41333333333333e-07,4954337.66166667,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","CPOM",0.043401935,8,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Cymbella",0.043401935,8,3.02e-07,980228.4871,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Diatoma",0.043401935,8,1.19e-06,27617933.3,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Filamentous algae",0.043401935,8,NA,NA,"regional","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","FPOM",0.043401935,8,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Fragilaria",0.043401935,8,8.184e-07,30975906.409825,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Gomphonema",0.043401935,8,9.58333333333333e-08,772882.777366667,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Melosira",0.043401935,8,6.88e-07,89760.32185,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Meridion",0.043401935,8,5.06e-07,109906330.9,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Navicula",0.043401935,8,1.48625e-07,9979171.821825,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Nitzschia",0.043401935,8,8.485e-08,11443016.948325,"stream","group"
"Hengill","August 2008",10,5.1,"Rheocricotopus effesus","Pinnularia",0.043401935,8,1.09e-07,1870696.652,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium aureum","Achnanthes",0.468924587,36,1.48e-07,290864211.94355,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Amphora",0.468924587,36,5.61e-08,935348.3262,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Cocconeis",0.468924587,36,5.41333333333333e-07,4954337.66166667,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","CPOM",0.468924587,36,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Cymbella",0.468924587,36,3.02e-07,980228.4871,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Diamesa bertrami",0.468924587,36,0.018188631,708,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium aureum","Diamesa zernyi",0.468924587,36,0.031696207,240,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium aureum","Diatoma",0.468924587,36,1.19e-06,27617933.3,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Eukiefferiella minor",0.468924587,36,0.008746389,3680,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Filamentous algae",0.468924587,36,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","FPOM",0.468924587,36,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Fragilaria",0.468924587,36,8.184e-07,30975906.409825,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Gomphonema",0.468924587,36,9.58333333333333e-08,772882.777366667,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Green algae",0.468924587,36,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Melosira",0.468924587,36,6.88e-07,89760.32185,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Meridion",0.468924587,36,5.06e-07,109906330.9,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Micropsectra atrofasciata",0.468924587,36,0.083722887,496,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium aureum","Navicula",0.468924587,36,1.48625e-07,9979171.821825,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Nitzschia",0.468924587,36,8.485e-08,11443016.948325,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Opephora",0.468924587,36,5.77e-08,890468.1653,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Pinnularia",0.468924587,36,1.09e-07,1870696.652,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium aureum","Thienemanniella sp.",0.468924587,36,0.008746389,372,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Achnanthes",0.000626218,4,1.48e-07,290864211.94355,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Amphora",0.000626218,4,5.61e-08,935348.3262,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Cocconeis",0.000626218,4,5.41333333333333e-07,4954337.66166667,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","CPOM",0.000626218,4,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Cymbella",0.000626218,4,3.02e-07,980228.4871,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Diamesa bertrami",0.000626218,4,0.018188631,708,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Diamesa zernyi",0.000626218,4,0.031696207,240,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Diatoma",0.000626218,4,1.19e-06,27617933.3,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Eukiefferiella minor",0.000626218,4,0.008746389,3680,"regional","group"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Filamentous algae",0.000626218,4,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","FPOM",0.000626218,4,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Fragilaria",0.000626218,4,8.184e-07,30975906.409825,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Gomphonema",0.000626218,4,9.58333333333333e-08,772882.777366667,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Green algae",0.000626218,4,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Melosira",0.000626218,4,6.88e-07,89760.32185,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Meridion",0.000626218,4,5.06e-07,109906330.9,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Micropsectra atrofasciata",0.000626218,4,0.083722887,496,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Navicula",0.000626218,4,1.48625e-07,9979171.821825,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Nitzschia",0.000626218,4,8.485e-08,11443016.948325,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Opephora",0.000626218,4,5.77e-08,890468.1653,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Pinnularia",0.000626218,4,1.09e-07,1870696.652,"regional","species"
"Hengill","August 2008",10,5.1,"Simulium vittatum","Thienemanniella sp.",0.000626218,4,0.008746389,372,"regional","group"
"Hengill","August 2008",10,5.1,"Sperchon glandulosus","Achnanthes",0.188467198,8,1.48e-07,290864211.94355,"regional","species"
"Hengill","August 2008",10,5.1,"Sperchon glandulosus","Cocconeis",0.188467198,8,5.41333333333333e-07,4954337.66166667,"regional","species"
"Hengill","August 2008",10,5.1,"Sperchon glandulosus","FPOM",0.188467198,8,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Sperchon glandulosus","Green algae",0.188467198,8,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Sperchon glandulosus","Meridion",0.188467198,8,5.06e-07,109906330.9,"regional","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Achnanthes",0.008746389,372,1.48e-07,290864211.94355,"stream","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Amphora",0.008746389,372,5.61e-08,935348.3262,"regional","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Cocconeis",0.008746389,372,5.41333333333333e-07,4954337.66166667,"stream","group"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","CPOM",0.008746389,372,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Cymbella",0.008746389,372,3.02e-07,980228.4871,"stream","group"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Diatoma",0.008746389,372,1.19e-06,27617933.3,"stream","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","FPOM",0.008746389,372,NA,NA,"regional","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Fragilaria",0.008746389,372,8.184e-07,30975906.409825,"stream","group"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Gomphonema",0.008746389,372,9.58333333333333e-08,772882.777366667,"stream","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Melosira",0.008746389,372,6.88e-07,89760.32185,"stream","group"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Meridion",0.008746389,372,5.06e-07,109906330.9,"stream","species"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Navicula",0.008746389,372,1.48625e-07,9979171.821825,"stream","group"
"Hengill","August 2008",10,5.1,"Thienemanniella sp.","Nitzschia",0.008746389,372,8.485e-08,11443016.948325,"stream","group"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Cricotopus sp. B",0.105474111,16,0.103310672,64,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Eukiefferiella minor",0.105474111,16,0.030929838,1752,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Micropsectra atrofasciata",0.105474111,16,0.038677539,144,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Rheocricotopus effesus",0.105474111,16,0.060198355,180,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Simulium aureum",0.105474111,16,0.073918808,240,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Simulium vittatum",0.105474111,16,0.016352124,252,"literature","species"
"Hengill","August 2008",11,12.8,"Clinocera stagnalis","Thienemanniella sp.",0.105474111,16,0.015880956,1908,"literature","species"
"Hengill","August 2008",11,12.8,"Cricotopus sp. B","Achnanthes",0.103310672,64,1.885e-07,101585446.66975,"stream","group"
